NR_PROPOSTA;ITEM_PROPOSTA;DT_UPLOAD;HOSPEDAGEM;CD_CLI;FAT_FAIXA;CD_PROD;QTD;MESES_BONIF;VL_PCT_DESC_TEMP;VL_PCT_DESCONTO;PRC_UNITARIO;VL_DESCONTO_TEMPORARIO;VL_TOTAL;VL_FULL;VL_DESCONTO
AALTKV;07;2024-11-29;ON PREMISES;TFECWD;Faixa 00 - Ate 4,5 M;71A3301229;10;0;0;0;9,34517492888563;0;93,4517492888563;93,4517492888563;0
AALAAI;03;2024-08-30;ON PREMISES;T27782;Faixa 07 - De 75 M ate 150 M;7T63369001;5;999;10,1789679992388;0;145,928500812599;176,671309744196;729,642504062993;729,642504062993;0
AAKLNW;01;2024-06-28;ON PREMISES;T02963;Faixa 09 - De 300 M ate 500 M;2012101-3;229;0;0;0;94,5867907781946;0;21660,3750882066;19321,0545786803;0
AAKPGH;18;2024-07-18;ON PREMISES;TFDUX7;Sem Informações de Faturamento;CMV.001541;100;0;0;0;2,08090939712028;0;208,090939712028;208,090939712028;0
AAJSG0;02;2024-03-05;ON PREMISES;T46988;Faixa 08 - De 150 M ate 300 M;2012104-2;15;0;0;0;84,3714173741496;0;1265,57126061224;1265,57126061224;0
AAMIOW;04;2025-02-19;ON PREMISES;T03067;Faixa 10 - De 500 M ate 850 M;5J16017028;8;0;0;0;58,938080298235;0;471,50464238588;0,0336308589433581;0
AAKGIE;03;2024-06-06;ON PREMISES;TDC839;Sem Informações de Faturamento;FDV.000082;20;0;0;8,15548329376433;7,65102040961396;0;153,020408192279;189,846198735256;36,8257905429771
AAMAIN;01;2024-12-30;ON PREMISES;TFBWAQ;Faixa 02 - De 7,5 M ate 15 M;AGV.00130;160;0;0;0;2,10192868395988;0;336,308589433581;336,308589433581;0
AAKXPS;02;2024-09-23;ON PREMISES;T50743;Faixa 07 - De 75 M ate 150 M;7TA1001080;50;0;0;0;1,95479367608269;0;97,7396838041344;97,7396838041344;0
AALGJ9;01;2024-09-22;ON PREMISES;T98737;Faixa 11 - Acima de 850 M;1131001071-8;1;0;0;0;25281,6030480769;0;25281,6030480769;25281,6030480769;0
AAL720;01;2024-10-28;ON PREMISES;T77293;Faixa 02 - De 7,5 M ate 15 M;5J16017014;1;0;0;0;1450,372830506;0;1450,372830506;0,00420385736791976;0
AAKJ66;01;2024-09-24;ON PREMISES;TB1687;Faixa 04 - De 25 M ate 35 M;1M13301105;1;0;0;0;2310,83096814392;0;2310,83096814392;0,00420385736791976;0
AALXYY;02;2024-12-12;ON PREMISES;TFDN98;Sem Informações de Faturamento;2F26001124;1;0;0;0;0,00420385736791976;0;0,00420385736791976;0,00420385736791976;0
AAJQSD;01;2024-03-07;ON PREMISES;TFDFQX;Sem Informações de Faturamento;71A3301148;1;999;8,89309210753953;0;59,8545212044415;12,6620183921743;59,8545212044415;59,8545212044415;0
AAMLSP;01;2025-02-28;ON PREMISES;TFCKA4;Faixa 11 - Acima de 850 M;71A3301358;200;0;0;0;1,75300852242254;0;350,601704484508;260,639156811025;0
AALLB6;03;2024-10-23;ON PREMISES;TFCVXQ;Faixa 02 - De 7,5 M ate 15 M;2010095-6;42;0;0;7,67624355382148;106,025486676304;0;4453,10827512109;4453,07044040478;994,531760672985
AALBL8;04;2024-08-29;ON PREMISES;T14189;Sem Informações de Faturamento;AUT.04.000371;1;0;0;2,75773043335536;300,567394091527;0;300,567394091527;321,662350363748;21,0949562722214
AALGJY;06;2024-09-30;ON PREMISES;TFEBPU;Faixa 11 - Acima de 850 M;7TA1001084;2000;0;0;0;0,369939448376939;0;739,878896753878;739,878896753878;0
AAMIJT;05;2025-03-10;ON PREMISES;TFDIT8;Faixa 04 - De 25 M ate 35 M;2010067-2;8;0;0;0;52,8677102589589;0;422,933274356935;422,941682071671;0
AAKYRL;02;2024-08-27;ON PREMISES;TFDVI2;Sem Informações de Faturamento;71A3301150;1;0;0;0;84,97677283513;0;84,97677283513;84,1444090762819;0
AAJZFR;02;2024-03-28;ON PREMISES;T03372;Faixa 06 - De 50 M ate 75 M;2010752;24;0;0;0;67,5643956172064;0;1621,54549481295;1621,54549481295;0
AAKWED;02;2024-07-31;ON PREMISES;TB0799;Faixa 00 - Ate 4,5 M;1113301134;6;0;0;0;68,215993509234;0;409,295961055404;409,295961055404;0
AAMMR0;01;2025-03-10;ON PREMISES;TB2401;Faixa 05 - De 35 M ate 50 M;CONSV.225;1;0;0;2,15237497237492;21,5027304369096;0;21,5027304369096;22,6629950704554;1,16026463354585
AALZOF;02;2024-12-19;ON PREMISES;TFDTKU;Sem Informações de Faturamento;71A3301149;7;999;4,20385736791976;0;12,0188282148826;8,41191859320744;84,1317975041782;84,1317975041782;0
AAKYI4;01;2024-08-20;TOTVS CLOUD;TFDVGK;Sem Informações de Faturamento;7T63301069;1;999;11,9359281475872;0;342,286474610763;97,184774631569;342,286474610763;342,286474610763;0
AAL092;14;2024-08-19;ON PREMISES;TFDVGH;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;24,6934581791607;0;24,6934581791607;0,00420385736791976;0
AAJVP9;01;2024-04-19;ON PREMISES;TFBX17;Faixa 00 - Ate 4,5 M;71A3301148;1;999;9,032197747844;0;60,1067526465167;12,9142498342495;60,1067526465167;60,1067526465167;0
AAMDT2;01;2025-01-21;ON PREMISES;TFC440;Faixa 05 - De 35 M ate 50 M;0131001048-6;1;0;0;0;0,00420385736791976;0;0,00420385736791976;0,00420385736791976;0
AAJUFF;06;2024-04-04;TOTVS CLOUD;T24898;Faixa 07 - De 75 M ate 150 M;0T63301009;1;0;0;0;3892,7719226937;0;3892,7719226937;3892,7719226937;0
AAKNV6;06;2024-07-17;ON PREMISES;TFDI94;Faixa 01 - De 4,5 M ate 7,5 M;FDV.000038;1;0;0;0;7,14655752546359;0;7,14655752546359;9,71091051989465;0
AAMC67;03;2025-01-31;ON PREMISES;TEZF79;Faixa 06 - De 50 M ate 75 M;2010083-8;12;0;0;0;86,5700347775716;0;1038,84041733086;1012,4570084898;0
AAKMQF;02;2025-02-17;ON PREMISES;TEWP91;Sem Informações de Faturamento;0113101000-7;1;0;0;0;5982,07221912035;0;5982,07221912035;5982,07221912035;0
AAJY55;06;2024-03-28;ON PREMISES;TFCQV8;Faixa 07 - De 75 M ate 150 M;CONSV.006;1;0;0;20,8385209727782;1430,51380829994;0;1430,51380829994;2417,23480198333;1198,1161652866
AALOJL;06;2024-11-29;ON PREMISES;T56348;Faixa 09 - De 300 M ate 500 M;AUT.03.000007;1;0;0;3,98946064215585;2004,02084586103;0;2004,02084586103;2214,11702553755;210,096179676526
AALVQ6;01;2024-11-29;ON PREMISES;TDC50R;Sem Informações de Faturamento;GPV.000058;1;0;0;0;208,090939712028;0;208,090939712028;207,132460232142;0
AALQKL;10;2024-11-19;ON PREMISES;TFECO0;Sem Informações de Faturamento;CMV.001717;2;0;0;0;42,9802377296116;0;85,9604754592232;85,9604754592232;0
AAKTLK;01;2024-08-02;ON PREMISES;T10413;Faixa 10 - De 500 M ate 850 M;1M13301033;1;0;0;0;11770,8006301753;0;11770,8006301753;0,00420385736791976;0
AALCDO;23;2024-08-30;ON PREMISES;TFDBFL;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;8,40771473583952;0;8,40771473583952;0,00420385736791976;0
AALKRI;01;2024-10-31;TOTVS CLOUD;T15927;Faixa 06 - De 50 M ate 75 M;7P63301002;55;0;0;0;28,031320929289;0;1541,72265111089;1541,72265111089;0
AALIU1;01;2024-10-05;ON PREMISES;TFDQF4;Sem Informações de Faturamento;1113301088;1;0;0;13,3514510005132;38,7259340732768;0;38,7259340732768;56,7520744669168;18,0261403936399
AALDEL;01;2024-09-10;ON PREMISES;TB1896;Faixa 00 - Ate 4,5 M;1113301178;2;0;0;6,30578605187964;79,7681935562774;0;159,536387112555;187,693823762881;28,1574366503266
AAJXJY;01;2024-04-26;ON PREMISES;TFDRDR;Sem Informações de Faturamento;01A9001001;1;0;0;0;1145,97572235229;0;1145,97572235229;1145,97572235229;0
AAKXE6;01;2024-08-09;ON PREMISES;T45940;Faixa 03 - De 15 M ate 25 M;71A3301354;50;0;0;0;3,40512446801501;0;170,25622340075;170,25622340075;0
AAKRK8;11;2024-08-28;ON PREMISES;TFDVHV;Faixa 00 - Ate 4,5 M;2010067-2;191;0;0;0,0546501457829569;51,3375061770361;0;9805,39221423864;9805,4636798139;12,4770486679858
AAJZUU;01;2024-03-28;ON PREMISES;T12183;Faixa 08 - De 150 M ate 300 M;1113001014-8;3;0;0;0;234,995626866715;0;704,986880600144;704,986880600144;0
AAKBXN;02;2024-04-17;ON PREMISES;TFDTJY;Sem Informações de Faturamento;BMV.20173029;1;0;0;23,6004552635015;84,0771473583952;0;84,0771473583952;191,691692119773;107,614544761378
AAMGJ8;01;2025-02-28;ON PREMISES;T09440;Faixa 10 - De 500 M ate 850 M;1M13301059;1;0;0;0;8230,77017536641;0;8230,77017536641;0,00420385736791976;0
AAKLTA;04;2024-06-12;TOTVS CLOUD;TFCRJ4;Faixa 04 - De 25 M ate 35 M;7T63301076;2;2;8,15127943639641;0;106,412241554153;61,2081632769117;212,824483108306;212,824483108306;0
AAJYNL;01;2024-03-26;ON PREMISES;TFDSGE;Sem Informações de Faturamento;71A3301148;1;0;0;0;48,7647454678692;0;48,7647454678692;48,5629603142091;0
AAKGS7;07;2024-05-22;TOTVS CLOUD;TFDTZU;Faixa 05 - De 35 M ate 50 M;2F66001305;1;0;0;0;1452,20991617578;0;1452,20991617578;0;0
AAKUWR;01;2024-07-31;ON PREMISES;TFBMMJ;Faixa 05 - De 35 M ate 50 M;CONSV.223;1;0;0;4,86806683205108;83,4970150416223;0;83,4970150416223;94,4312480555816;10,9342330139593
AAMIIX;01;2025-02-07;ON PREMISES;TFDEBE;Sem Informações de Faturamento;7T63353017;1;0;0;0;308,197395214301;0;308,197395214301;308,197395214301;0
AALVPY;01;2024-11-29;ON PREMISES;TFDFA0;Sem Informações de Faturamento;AUT.04.000344;3;0;0;0;20,4896008112409;0;61,4688024337227;48,8572303299635;0
AAKEK3;08;2024-05-24;ON PREMISES;TFBSVB;Faixa 08 - De 150 M ate 300 M;AUT.04.000056;1;0;0;0;0,231212155235587;0;0,231212155235587;0,231212155235587;0
AALEEG;01;2024-09-20;ON PREMISES;T36732;Faixa 08 - De 150 M ate 300 M;5J16017024;65;0;0;0;287,014157937354;0;18655,920265928;0,273250728914784;0
AAMJU1;04;2025-02-14;ON PREMISES;TFEEEK;Sem Informações de Faturamento;AGV.00159;1;0;0;0;105,096434197994;0;105,096434197994;105,096434197994;0
AAMMN8;01;2025-02-28;ON PREMISES;TEZGQJ;Faixa 11 - Acima de 850 M;1113001014-8;5;0;0;0;269,900254592552;0;1349,50127296276;1349,50127296276;0
AAKUCC;02;2024-08-06;ON PREMISES;TFDVCD;Sem Informações de Faturamento;71A3301148;1;999;9,6305748055937;0;61,2165709916475;14,0240681793803;61,2165709916475;61,2165709916475;0
AAJYAH;03;2024-06-20;ON PREMISES;T12377;Faixa 11 - Acima de 850 M;71A3301376;2;0;0;0;93,8973581698558;0;187,794716339712;187,794716339712;0
AALAE6;07;2024-08-26;ON PREMISES;TFDVIS;Sem Informações de Faturamento;AUT.01.000139;1;0;0;0;23,6845324108599;0;23,6845324108599;23,6845324108599;0
AALCAU;05;2024-08-30;ON PREMISES;TEZKN2;Faixa 09 - De 300 M ate 500 M;FDV.000105;1;0;0;7,00783023232224;2101,92868395988;0;2101,92868395988;2522,31442075186;420,385736791976
AAJWDR;01;2024-03-18;ON PREMISES;TAA816;Faixa 03 - De 15 M ate 25 M;2F660017279;3;0;0;6,30578605187964;31,4910955430869;0;94,4732866292608;111,158396522534;16,6851098932735
AAKVIJ;01;2024-07-26;ON PREMISES;T61653;Faixa 02 - De 7,5 M ate 15 M;1131001171-5;1;0;0;0;4439,13465323013;0;4439,13465323013;4439,13465323013;0
AAKME0;01;2024-06-20;ON PREMISES;TFDBLK;Faixa 02 - De 7,5 M ate 15 M;2010067-2;40;0;0;1,18548777775337;81,992034103907;0;3279,68136415628;3374,85669496598;95,1753308097034
AALNGZ;02;2024-10-31;ON PREMISES;TFDBFL;Sem Informações de Faturamento;71A3301149;3;0;0;0;12,0188282148826;0;36,0564846446478;36,0564846446478;0
AAMEMS;01;2025-01-23;ON PREMISES;TEVOVX;Faixa 10 - De 500 M ate 850 M;0131001018-1;1;0;0;0;107497,030132515;0;107497,030132515;107497,030132515;0
AAK945;02;2024-04-09;ON PREMISES;T01134;Faixa 04 - De 25 M ate 35 M;2012104-2;9;0;0;0;94,5867907781946;0;851,281117003751;759,342756367346;0
AALXW3;08;2024-12-27;ON PREMISES;TEXN09;Faixa 11 - Acima de 850 M;AUT.01.000617;1;999;14,7135007877192;0;1182,95705561788;414,033708309049;1182,95705561788;1182,95705561788;0
AAKM51;01;2024-07-31;ON PREMISES;TFBMMJ;Faixa 05 - De 35 M ate 50 M;CONSV.502;300;0;0;0;69,363646570676;0;20809,0939712028;1,26115721037593;0
AAMDLD;02;2025-01-20;ON PREMISES;T57320;Faixa 04 - De 25 M ate 35 M;153600011-6;1;0;0;0;248,965044900312;0;248,965044900312;248,965044900312;0
AAKAMK;01;2024-04-15;ON PREMISES;T32848;Faixa 07 - De 75 M ate 150 M;1111001000-6;61;0;0;27,5941197630253;109,098506412254;0;6655,00889114747;19369,0710375366;12714,0621463892
AAKMQE;01;2024-07-31;ON PREMISES;TEVVV4;Faixa 07 - De 75 M ate 150 M;0111001000-5;5;0;0;9,71511437726256;5465,01457829569;0;27325,0728914784;35537,3292789965;8212,25638751809
AALLR6;01;2024-10-25;ON PREMISES;TFDE26;Sem Informações de Faturamento;71A3301148;1;0;0;0;60,1067526465167;0;60,1067526465167;60,1067526465167;0
AAKJEZ;04;2024-08-22;ON PREMISES;TFDUQJ;Faixa 06 - De 50 M ate 75 M;7TA1001082;250;999;14,7135007877192;0;1,13924534670625;99,6860697654813;284,811336676564;284,811336676564;0
AAMJV6;11;2025-02-18;ON PREMISES;TFEEFL;Sem Informações de Faturamento;CMV.001524;92;0;0;0;1,24013792353633;0;114,092688965342;114,092688965342;0
AAMCXE;01;2025-01-16;ON PREMISES;TEZSO4;Faixa 07 - De 75 M ate 150 M;1131001081-6;1;0;0;0;5275,91246231455;0;5275,91246231455;5275,91246231455;0
AAKCLZ;03;2024-04-23;ON PREMISES;T48590;Faixa 04 - De 25 M ate 35 M;71A3301355;50;0;0;0;2,79556514966664;0;139,778257483332;139,778257483332;0
AAKAI6;03;2024-04-10;ON PREMISES;TFDEDV;Sem Informações de Faturamento;71A3301047;1;0;0;0;202,827710287393;0;202,827710287393;202,827710287393;0
AAL092;11;2024-08-19;ON PREMISES;TFDVGH;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;24,6934581791607;0;24,6934581791607;0,00420385736791976;0
AAKWSR;01;2024-09-05;ON PREMISES;TFCYLN;Sem Informações de Faturamento;0113401003-8;400;0;0;34,5094651332533;6,08298161137989;0;2433,19264455196;13583,5039272223;11150,3112826704
AALRVN;08;2024-11-13;ON PREMISES;TFEC01;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;37,8347163112778;0;37,8347163112778;0,00420385736791976;0
AAMH63;01;2025-01-31;ON PREMISES;TFEE21;Sem Informações de Faturamento;AGV.00130;220;0;0;8,40771473583952;1,6815429471679;0;369,939448376939;462,424310471174;92,4848620942347
AAMHBG;01;2025-01-31;ON PREMISES;TEXYF9;Faixa 03 - De 15 M ate 25 M;1131001140-1;1;0;0;0;1418,60428037663;0;1418,60428037663;1418,60428037663;0
AAMGFF;02;2025-03-21;ON PREMISES;T14063;Faixa 07 - De 75 M ate 150 M;1119001000-5;7;0;0;0;241,675556224339;0;1691,72889357037;29,9272606022208;0
AALBG8;04;2024-08-30;ON PREMISES;TB6654;Faixa 02 - De 7,5 M ate 15 M;AUT.02.000059;1;0;0;0,849179188319791;126,115721037593;0;126,115721037593;128,709501033599;2,59377999600649
AAJNWA;01;2024-05-29;ON PREMISES;TB6685;Faixa 00 - Ate 4,5 M;1113301178;2;0;0;21,5826037269001;44,1405023631575;0;88,281004726315;181,421668569945;93,1406638436302
AAKDH8;02;2024-04-29;ON PREMISES;TFCTPS;Faixa 07 - De 75 M ate 150 M;AUT.01.000169;10;999;10,5481507532895;0;8,25637587059441;20,7166091091086;82,5637587059441;82,5637587059441;0
AAMPZM;01;2025-03-24;ON PREMISES;TFBNBL;Faixa 02 - De 7,5 M ate 15 M;CONSV.111;6;0;0;0;28,5862301018544;0;171,517380611126;145,033079193232;0
AAJXY8;01;2024-03-21;ON PREMISES;TFDQZ8;Sem Informações de Faturamento;BMV.3002001;1;0;0;0;100,892576830074;0;100,892576830074;0,00420385736791976;0
AAKDJN;01;2024-04-26;ON PREMISES;TB4721;Faixa 00 - Ate 4,5 M;0113301092;2;0;0;21,0192868395988;678,666529619598;0;1357,3330592392;2714,66611847839;1357,3330592392
AAKWDH;04;2024-07-31;ON PREMISES;T56137;Faixa 04 - De 25 M ate 35 M;1M13301059;1;0;0;0;1962,36061934494;0;1962,36061934494;0,00420385736791976;0
AALVR9;01;2024-11-30;ON PREMISES;TFECUH;Sem Informações de Faturamento;BMV.3002001;1;0;0;0;630,578605187964;0;630,578605187964;0,00420385736791976;0
AAMDOZ;01;2025-01-20;ON PREMISES;T50142;Faixa 08 - De 150 M ate 300 M;0131001007-4;1;0;0;0;0,00420385736791976;0;0,00420385736791976;0,00420385736791976;0
AALPO3;01;2024-12-23;ON PREMISES;TFCNRP;Faixa 08 - De 150 M ate 300 M;1113401015;3300;0;0;15,7896882739066;0,51707445625413;0;1706,34570563863;2732,92767488464;1026,58196924601
AAMNXE;02;2025-03-13;ON PREMISES;TDCFR7;Sem Informações de Faturamento;AGV.00138;30;0;0;9,28211706836683;0,786121327800995;0;23,5836398340299;30,2677730490223;6,68413321499242
AAMAWT;01;2025-02-05;ON PREMISES;TFEEAA;Faixa 02 - De 7,5 M ate 15 M;71A3101016;10;0;0;0;9,51332922360242;0;95,1332922360242;95,1332922360242;0
AAMDQ3;01;2025-01-20;ON PREMISES;T84651;Faixa 04 - De 25 M ate 35 M;1131001180-4;1;0;0;0;2123,01943637473;0;2123,01943637473;2123,01943637473;0
AAMFG1;01;2025-01-26;ON PREMISES;TFC468;Faixa 02 - De 7,5 M ate 15 M;1131001140-1;1;0;0;0;1016,63143885614;0;1016,63143885614;1016,63143885614;0
AAKWUE;01;2024-08-02;ON PREMISES;T17217;Faixa 05 - De 35 M ate 50 M;1131001018-2;1;0;0;0;3409,63941082815;0;3409,63941082815;3409,63941082815;0
AAMHDO;04;2025-02-05;ON PREMISES;TFEEA3;Sem Informações de Faturamento;0113301154;15;0;0;12,1659632227598;1459,15889240495;0;21887,3833860742;23071,9883537803;6676,94461889328
AAKKEM;01;2024-06-29;TOTVS CLOUD;TFCTKP;Faixa 03 - De 15 M ate 25 M;2F16001010;1;0;0;0;1050,96434197994;0;1050,96434197994;0,00420385736791976;0
AAKR55;01;2024-07-03;ON PREMISES;TDC1J9;Faixa 02 - De 7,5 M ate 15 M;CONSV.451;300;0;0;0;81,205912776106;0;24361,7738328318;2690,04832973185;0
AALG50;01;2024-09-30;ON PREMISES;T60161;Faixa 06 - De 50 M ate 75 M;7P11001018;50;0;0;1,47135007877192;22,7344606457101;0;1136,7230322855;1178,13102735951;41,4079950740096
AAMHPF;02;2025-02-04;ON PREMISES;T12061;Faixa 03 - De 15 M ate 25 M;153600011-6;1;0;0;0;251,815260195762;0;251,815260195762;251,815260195762;0
AAKBDM;06;2024-04-16;ON PREMISES;TFCZOA;Sem Informações de Faturamento;FDV.000089;5;0;0;0;11,2579300312891;0;56,2896501564456;56,2896501564456;0
AALJOP;03;2024-11-22;ON PREMISES;TFCH84;Sem Informações de Faturamento;5J16017028;9;0;0;0;59,0894191634801;0;531,804772471321;0,0378347163112778;0
AAMBI8;04;2025-02-18;ON PREMISES;T74551;Faixa 06 - De 50 M ate 75 M;5J16017105;10;0;0;0;108,093784501321;0;1080,93784501321;876,50426121127;0
AAKZRV;03;2024-09-11;TOTVS CLOUD;TFBZYE;Faixa 02 - De 7,5 M ate 15 M;2F66001332;1;0;0;42,0343698218297;0,00840771473583952;0;0,00840771473583952;5436,34427104648;5436,33586333174
AALZEH;06;2024-12-20;ON PREMISES;TFEDE9;Sem Informações de Faturamento;FDV.000006;1;0;0;0;6,30578605187964;0;6,30578605187964;7,28528481860494;0
AALRY9;01;2024-11-22;ON PREMISES;TB5585;Faixa 00 - Ate 4,5 M;1113301114;2;0;0;21,2336835653627;51,4930488996491;0;102,986097799298;208,1077551415;105,121657342202
AAJPOD;03;2024-03-05;ON PREMISES;T22211;Faixa 07 - De 75 M ate 150 M;1113401000-1;30;0;0;0;2,01785153660148;0;60,5355460980445;60,5355460980445;0
AALDNL;01;2024-09-10;ON PREMISES;TA0719;Faixa 06 - De 50 M ate 75 M;0119001000-4;1;0;0;0;251,802648623658;0;251,802648623658;251,802648623658;0
AALZCJ;10;2024-12-18;ON PREMISES;TFCX05;Sem Informações de Faturamento;CMV.001617;1;0;0;0;79,4529042536835;0;79,4529042536835;1,32421507089472;0
AAJWMH;04;2024-03-21;ON PREMISES;TFDSHY;Sem Informações de Faturamento;VAV.918;1;0;0;19,1485703108745;84,0771473583952;0;84,0771473583952;154,416088838429;70,3389414800334
AALAUF;01;2024-08-29;ON PREMISES;TFDQX3;Sem Informações de Faturamento;1113301114;1;0;0;21,0192868395988;46,9108443686166;0;46,9108443686166;93,8258925946011;46,9150482259845
AAMAIU;01;2025-02-07;ON PREMISES;TB4090;Faixa 00 - Ate 4,5 M;1113301178;5;0;0;8,13446400692474;84,0771473583952;0;420,385736791976;521,27831362205;100,892576830074
AAM346;07;2024-12-27;ON PREMISES;T59746;Faixa 05 - De 35 M ate 50 M;FDV.000024;1;0;0;0;6,03673918033278;0;6,03673918033278;7,28528481860494;0
AAMFWE;01;2025-01-28;ON PREMISES;TEXPYU;Faixa 00 - Ate 4,5 M;0133387001;1;0;0;0;12847,4715599601;0;12847,4715599601;12847,4715599601;0
AAJYRP;01;2024-04-02;ON PREMISES;TEZGYJ;Faixa 03 - De 15 M ate 25 M;1111001000-6;3;0;0;0;314,910955430869;0;944,732866292608;944,732866292608;0
AALEET;01;2024-09-12;ON PREMISES;TFDEQZ;Sem Informações de Faturamento;CONSV.212;1;0;0;0;71,7682529851261;0;71,7682529851261;28,3297948024113;0
AAKBFJ;14;2024-04-25;ON PREMISES;TFDTOD;Faixa 00 - Ate 4,5 M;2F66001307;1;0;0;0;7910,96592995928;0;7910,96592995928;7910,96592995928;0
AAKGWG;01;2024-05-16;ON PREMISES;TFDTY4;Faixa 02 - De 7,5 M ate 15 M;2010067-2;625;0;0;9,57218322675329;65,1597892027563;0;40724,8682517227;52732,1358588435;12007,2676071208
AAJTIA;01;2024-03-04;ON PREMISES;TDC1GA;Sem Informações de Faturamento;CONSV.451;8;0;0;0;75,6694326225557;0;605,355460980445;71,7346221261828;0
AAKHZ7;01;2024-05-22;ON PREMISES;TFCFUL;Faixa 00 - Ate 4,5 M;0113301154;1;0;0;19,2915014613838;735,675039385958;0;735,675039385958;1359,50645349841;623,831414112453
AAKVHP;02;2024-07-26;ON PREMISES;T13275;Faixa 01 - De 4,5 M ate 7,5 M;153600026-4;1;0;0;0;81,5127943639641;0;81,5127943639641;81,5127943639641;0
AALQ55;03;2024-11-18;ON PREMISES;TFECN2;Sem Informações de Faturamento;1113301177;4;0;0;21,3345761421928;139,273794599182;0;557,095178396727;1131,14030970091;574,045131304179
AAMCML;01;2025-01-30;ON PREMISES;TFCBRV;Faixa 00 - Ate 4,5 M;1113301178;3;0;0;15,0245862329452;67,2617178867162;0;201,785153660148;313,990310667295;112,205157007146
AAJ836;02;2024-06-28;ON PREMISES;TB6627;Faixa 00 - Ate 4,5 M;71A33CG001;2;0;0;0;429,596388285088;0;859,192776570176;859,192776570176;0
AAKUCC;03;2024-08-06;ON PREMISES;TFDVCD;Sem Informações de Faturamento;7123301178;1;0;0;21,8306313116073;81,8953453844448;0;81,8953453844448;170,35711597758;88,4617705931355
AALM65;01;2024-12-02;ON PREMISES;TFDIDT;Faixa 06 - De 50 M ate 75 M;AUT.01.000615;1;999;21,0192868395988;0;675,976060904129;337,990132380749;675,976060904129;675,976060904129;0
AAJBRN;19;2025-01-23;ON PREMISES;TEWBTY;Faixa 11 - Acima de 850 M;AUT.01.000313;500;999;10,5096434197994;0;16,2815395859532;2035,19244824415;8140,76979297661;3417,73604011876;0
AAJO77;02;2024-03-28;TOTVS CLOUD;T50869;Faixa 06 - De 50 M ate 75 M;71A3301405;50;0;0;0;1,53020408192279;0;76,5102040961396;67,6821036235081;0
AAKVGO;01;2024-08-06;ON PREMISES;T02523;Faixa 00 - Ate 4,5 M;1131001018-2;1;0;0;0;795,819626748786;0;795,819626748786;795,819626748786;0
AAMMTU;02;2025-02-28;ON PREMISES;TFEEOS;Sem Informações de Faturamento;AGV.00138;90;0;0;17,5174736521216;0,588540031508766;0;52,968602835789;90,8033191470668;37,8347163112778
AAKRWU;01;2024-07-22;ON PREMISES;TDC1GA;Sem Informações de Faturamento;CONSV.451;16;0;0;0;75,6694326225557;0;1210,71092196089;143,469244252366;0
AALJWM;02;2024-11-29;TOTVS CLOUD;TEZHE3;Faixa 04 - De 25 M ate 35 M;7T63301066;10;0;0;0;187,450000035542;0;1874,50000035542;1874,50000035542;0
AAKK77;01;2024-05-31;ON PREMISES;TFDTH9;Faixa 07 - De 75 M ate 150 M;2010067-2;773,5;0;0;0;105,294015494286;0;81443,3088055298;81444,9209848304;0
AALEAB;01;2024-09-17;TOTVS CLOUD;T04083;Faixa 00 - Ate 4,5 M;1113101000-8;1;0;0;0;230,959923793512;0;230,959923793512;0;0
AAJSBI;01;2024-04-16;ON PREMISES;TFBKZ9;Faixa 06 - De 50 M ate 75 M;AUT.02.000001;101;0;0;12,4728448106179;16,554790314868;0;1672,03382180167;2377,27713770126;705,243315899587
AALFS8;02;2024-09-19;ON PREMISES;T04305;Faixa 07 - De 75 M ate 150 M;153600001-9;1;0;0;0;678,120028161768;0;678,120028161768;678,120028161768;0
AAKOYS;17;2024-07-01;ON PREMISES;TFDURJ;Sem Informações de Faturamento;CMV.139723;22;0;0;0;13,254762281051;0;291,604770183122;291,604770183122;0
AAJUJG;02;2024-03-04;ON PREMISES;TFDFR2;Sem Informações de Faturamento;71A3301149;4;0;0;0;12,0188282148826;0;48,0753128595304;48,0753128595304;0
AALCYK;03;2024-09-20;ON PREMISES;TFDVTU;Sem Informações de Faturamento;7123301178;1;0;0;21,9483393179091;81,8953453844448;0;81,8953453844448;171,361837888513;89,4664925040683
AALDM9;02;2024-09-17;ON PREMISES;TEZC51;Faixa 01 - De 4,5 M ate 7,5 M;AUT.04.000056;1;0;0;0;0,231212155235587;0;0,231212155235587;0,231212155235587;0
AAM302;11;2024-12-19;ON PREMISES;TFECY8;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;42,0385736791976;0;42,0385736791976;0,00420385736791976;0
AAKJT6;01;2024-05-28;ON PREMISES;TFDU66;Sem Informações de Faturamento;BMV.200609S;1;0;0;5,9778851771819;50,4462884150371;0;50,4462884150371;58,8119645771974;8,36567616216032
AAMEKM;01;2025-01-23;ON PREMISES;T51026;Faixa 07 - De 75 M ate 150 M;1131001019-1;1;0;0;0;8395,12838687997;0;8395,12838687997;8395,12838687997;0
AAMIT7;01;2025-02-27;ON PREMISES;T08368;Faixa 02 - De 7,5 M ate 15 M;CONSV.265;6;0;0;3,33786275012829;157,644651296991;0;945,867907781946;1027,43955614906;81,571648367115
